,ID,os,day,day.of.week,within.day,SurveyType,RunTimestamp,SubmissionTimestamp,v1,v2,v3,t1,t2,t3,f1,f2,f3,WHAT,HOW,WHOM,nPeople,d1,d2,d3,d4,c1,c2,c3,gender,age,job,jobOut,job_sector,work_hours,noQs,respRate
1480,S133,Android,1,1,3,work,04:14.5,08:27.9,3,2,2,3,3,1,2,2,1,"ACQUISITION,ADMINISTRATIVE","PC,PHONE,PAPER",ALONE,1,7,7,7,6,1,7,6,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1481,S133,Android,1,1,5,work,55:04.1,57:35.4,5,1,3,5,5,4,5,4,4,"ACQUISITION,ADMINISTRATIVE,BREAK","PC,PHONE,PAPER",ALONE,1,7,7,7,7,2,6,6,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1482,S133,Android,2,3,1,baseline,15:01.2,18:21.1,3,2,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1483,S133,Android,2,3,3,work,57:30.9,59:57.2,3,4,4,2,3,3,3,4,3,"ACQUISITION,ADMINISTRATIVE,OTHER","FACE2FACE,PC,PAPER",COLL,1,6,6,7,7,NA,NA,NA,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1484,S133,Android,2,3,5,work,04:10.7,15:45.3,2,3,4,4,3,3,3,2,5,"ADMINISTRATIVE,OTHER","FACE2FACE,PAPER","COLL,OVER",2,3,3,3,NA,NA,NA,NA,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1485,S133,Android,3,5,1,baseline,15:00.1,16:17.7,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1486,S133,Android,3,5,3,work,08:19.6,10:00.2,1,2,2,1,2,2,1,2,2,"ACQUISITION,ADMINISTRATIVE","FACE2FACE,PC,PAPER","COLL,OVER",2,4,3,3,2,5,5,6,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1487,S133,Android,3,5,4,work,35:57.2,53:52.7,2,2,4,2,2,3,2,4,4,"BREAK,OTHER","FACE2FACE,PHONE,PAPER","COLL,OVER",2,3,3,3,3,3,5,5,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1488,S133,Android,3,5,6,work,39:28.1,58:39.6,4,5,3,3,2,3,2,4,4,"ACQUISITION,OTHER","FACE2FACE,PC,PAPER",COLL,1,3,2,3,2,3,6,5,F,29,Production and specialised services managers,FALSE,Private,40,0,3
1489,S134,iOS,1,1,1,baseline,15:07.7,16:37.5,3,1,4,3,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1490,S134,iOS,1,1,2,work,32:23.1,34:11.2,4,4,3,4,2,2,3,3,3,"ADMINISTRATIVE,NETWORKING",PC,COLL,3,3,4,4,4,2,5,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1491,S134,iOS,1,1,3,work,02:17.1,03:24.9,4,5,4,5,4,4,4,5,3,"ANALYSIS,NETWORKING",SKYPE,COLL,2,4,3,4,4,4,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1492,S134,iOS,1,1,4,work,38:41.3,40:21.6,1,5,2,3,4,4,3,4,3,"BREAK,ANALYSIS",PC,COLL,2,4,4,5,4,5,4,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1493,S134,iOS,1,1,5,work,50:22.7,52:06.0,4,5,3,4,4,4,4,4,5,NETWORKING,PC,COLL,3,5,4,5,4,5,4,3,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1494,S134,iOS,1,1,6,work,26:54.6,28:55.3,4,4,4,4,4,4,4,4,4,"ANALYSIS,ACQUISITION,NETWORKING",PHONE,COLL,3,4,4,5,4,4,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1495,S134,iOS,1,1,7,work,59:18.6,00:29.3,4,4,4,4,4,4,4,4,4,"ACQUISITION,ANALYSIS",PHONE,COLL,3,4,4,4,4,2,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1496,S134,iOS,2,3,1,baseline,15:11.5,17:31.6,7,4,6,7,4,6,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1497,S134,iOS,2,3,2,work,24:56.0,25:54.4,4,3,4,3,5,4,5,4,3,"ACQUISITION,ANALYSIS","PC,FACE2FACE","COLL,CUSTOMER,EXTERNAL",10,7,4,5,4,2,4,2,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1498,S134,iOS,2,3,3,work,03:26.5,04:32.0,4,5,4,5,5,4,4,4,4,"ACQUISITION,ANALYSIS,AUTHORING,DISSEMINATION","PC,PHONE",COLL,5,4,5,4,6,1,4,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1499,S134,iOS,2,3,4,work,36:58.9,38:07.0,4,1,4,4,4,5,4,4,3,"ACQUISITION,ANALYSIS,DISSEMINATION","PC,PHONE","COLL,CUSTOMER,EXTERNAL",5,4,4,4,4,2,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1500,S134,iOS,2,3,5,work,53:13.7,54:01.6,4,5,4,4,4,4,3,6,3,"ACQUISITION,ANALYSIS,AUTHORING,DISSEMINATION,NETWORKING","PC,SKYPE,FACE2FACE","COLL,OVER,CUSTOMER",5,4,4,4,4,1,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1501,S134,iOS,2,3,6,work,39:15.1,40:00.0,5,4,4,4,3,4,3,4,5,"ACQUISITION,ANALYSIS,AUTHORING,ADMINISTRATIVE","PC,SKYPE,SMARTPHONE","COLL,CUSTOMER,EXTERNAL",5,5,4,4,5,4,4,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1502,S134,iOS,2,3,7,work,58:58.8,00:00.0,4,4,7,4,4,4,4,2,5,"ACQUISITION,ANALYSIS,AUTHORING","FACE2FACE,PC,SKYPE,PHONE","COLL,EXTERNAL",5,5,5,4,4,4,1,3,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1503,S134,iOS,3,5,2,work,25:32.6,28:16.9,4,4,5,3,4,4,4,2,4,"ACQUISITION,ANALYSIS,NETWORKING","PC,SMARTPHONE",COLL,5,4,3,5,3,4,3,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1504,S134,iOS,3,5,3,work,04:03.2,05:01.6,4,4,3,5,4,4,4,4,4,"ACQUISITION,ANALYSIS,NETWORKING","FACE2FACE,PC,SKYPE,SMARTPHONE,PHONE","COLL,CUSTOMER,EXTERNAL",10,4,4,4,4,4,2,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1505,S134,iOS,3,5,4,work,37:05.4,38:27.0,3,4,4,4,4,4,3,4,4,"ACQUISITION,ANALYSIS,AUTHORING","FACE2FACE,PC,PHONE",COLL,4,4,4,4,3,4,4,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1506,S134,iOS,3,5,6,work,37:44.7,38:51.0,4,4,4,4,4,5,5,4,4,"ACQUISITION,ANALYSIS,DISSEMINATION,NETWORKING","FACE2FACE,PC,PHONE","COLL,CUSTOMER,EXTERNAL",3,4,4,4,5,2,3,5,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1507,S134,iOS,3,5,7,work,03:00.2,03:42.7,5,4,5,4,4,4,4,4,5,"ACQUISITION,ANALYSIS,AUTHORING,DISSEMINATION,NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE","COLL,OVER,CUSTOMER,EXTERNAL",5,4,3,5,5,4,3,4,F,32,General and keyboard clerks,FALSE,Private,46,0,3
1508,S135,Android,1,3,1,baseline,15:20.3,00:02.5,3,4,2,2,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1509,S135,Android,1,3,3,work,50:20.5,53:29.0,4,2,3,2,3,2,2,2,3,DISSEMINATION,"FACE2FACE,PAPER",UNDER,4,4,2,2,2,6,6,6,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1510,S135,Android,1,3,4,work,20:20.0,21:53.1,4,4,3,3,3,3,2,4,4,ADMINISTRATIVE,PC,ALONE,0,4,4,4,4,6,6,6,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1511,S135,Android,1,3,6,work,35:21.3,47:25.9,3,4,3,2,2,2,2,2,4,ADMINISTRATIVE,PC,ALONE,0,4,3,5,4,6,6,6,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1512,S135,Android,2,5,2,work,39:53.1,41:42.8,5,5,5,5,5,5,3,4,4,NETWORKING,"PHONE,SMARTPHONE",ALONE,0,5,5,5,5,4,5,3,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1513,S135,Android,2,5,4,work,39:34.3,41:22.1,5,5,5,5,5,5,3,3,3,AUTHORING,PHONE,CUSTOMER,1,5,5,6,6,2,5,2,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1514,S135,Android,2,5,5,work,59:44.2,01:45.3,3,4,4,2,3,4,3,3,4,NETWORKING,SMARTPHONE,EXTERNAL,1,4,3,5,4,5,4,4,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1515,S135,Android,3,1,1,baseline,15:00.8,12:36.7,5,4,4,3,3,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1516,S135,Android,3,1,3,work,59:12.3,00:31.4,5,6,6,4,4,3,6,6,6,NETWORKING,PHONE,COLL,1,5,5,5,5,4,5,5,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1517,S135,Android,3,1,4,work,33:33.4,38:11.6,4,4,5,4,4,3,4,4,5,ACQUISITION,PC,"COLL,CUSTOMER",2,4,4,4,4,3,6,5,F,48,Business and administration associate professionals,FALSE,Public,40,0,3
1518,S136,iOS,1,3,2,work,28:59.4,31:30.6,3,4,1,2,2,3,1,2,2,ACQUISITION,PC,ALONE,10,2,1,4,1,7,2,6,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1519,S136,iOS,1,3,5,work,08:59.8,12:38.2,3,4,4,5,4,3,3,5,3,"ANALYSIS,ACQUISITION","PHONE,PC",ALONE,0,3,2,2,2,4,3,3,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1520,S136,iOS,1,3,6,work,41:38.4,43:44.3,3,4,3,4,4,3,4,5,4,"ACQUISITION,ANALYSIS,BREAK",PC,ALONE,7,4,4,3,4,3,5,NA,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1521,S136,iOS,2,5,3,work,07:34.0,09:08.3,2,4,2,2,2,3,1,2,2,"DISSEMINATION,BREAK","FACE2FACE,PC",COLL,1,1,1,1,1,4,6,4,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1522,S136,iOS,2,5,4,work,45:42.6,48:41.7,3,4,2,2,4,3,2,3,2,"BREAK,DISSEMINATION",FACE2FACE,COLL,1,2,1,1,2,4,5,5,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1523,S136,iOS,2,5,6,work,28:45.0,31:13.3,3,5,3,3,3,2,3,4,3,"ANALYSIS,NETWORKING","PC,PHONE",ALONE,0,4,3,2,3,3,5,5,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1524,S136,iOS,2,5,7,work,07:43.6,09:23.7,2,4,1,2,3,2,4,4,3,"ACQUISITION,NETWORKING",FACE2FACE,COLL,2,1,1,1,1,1,1,2,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1525,S136,iOS,3,1,2,work,27:19.5,28:34.2,1,2,1,1,1,1,1,1,1,"NETWORKING,ADMINISTRATIVE","PC,FACE2FACE",COLL,2,1,1,1,1,6,7,7,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1526,S136,iOS,3,1,3,work,01:48.7,03:12.4,1,2,2,2,1,1,1,1,1,ACQUISITION,PC,ALONE,0,2,2,5,2,4,3,6,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1527,S136,iOS,3,1,5,work,58:53.2,00:08.2,3,2,2,3,3,2,2,3,2,ACQUISITION,PC,ALONE,0,1,1,1,1,7,7,7,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1528,S136,iOS,3,1,6,work,25:09.6,30:46.3,2,3,2,2,4,2,2,2,3,"ANALYSIS,ACQUISITION,ADMINISTRATIVE",PC,ALONE,0,2,2,2,2,2,6,2,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1529,S136,iOS,3,1,7,work,10:25.7,11:24.4,2,3,2,2,2,2,3,3,4,"ANALYSIS,ACQUISITION","PC,FACE2FACE",COLL,0,2,3,5,2,3,3,3,F,25,General and keyboard clerks,FALSE,Private,11,0,3
1530,S137,Android,1,3,2,work,28:48.9,45:07.6,4,4,5,5,5,5,5,5,5,ADMINISTRATIVE,PC,ALONE,4,5,5,5,6,4,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1531,S137,Android,1,3,3,work,02:09.8,07:54.4,4,5,5,6,5,5,5,4,5,ADMINISTRATIVE,PC,ALONE,3,5,5,5,5,5,5,4,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1532,S137,Android,1,3,4,work,38:40.3,58:59.4,3,3,3,4,3,4,5,5,5,ADMINISTRATIVE,"PC,PAPER",ALONE,1,5,5,3,5,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1533,S137,Android,1,3,5,work,53:59.3,06:58.6,3,4,4,3,5,4,5,5,5,ADMINISTRATIVE,"PAPER,PHONE",COLL,0,4,4,3,3,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1534,S137,Android,1,3,6,work,33:47.3,48:11.5,3,2,5,NA,4,3,5,5,5,"BREAK,ADMINISTRATIVE",PC,ALONE,0,5,5,3,5,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1535,S137,Android,2,5,1,baseline,17:29.0,18:33.5,3,5,5,4,4,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1536,S137,Android,2,5,3,work,56:02.2,57:52.0,5,4,4,4,5,5,6,5,6,ADMINISTRATIVE,"FACE2FACE,PC",EXTERNAL,3,5,5,5,4,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1537,S137,Android,2,5,7,work,58:39.7,03:01.1,5,4,4,5,5,5,5,6,6,"ADMINISTRATIVE,BREAK","FACE2FACE,PC",EXTERNAL,3,5,6,5,6,2,3,2,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1538,S137,Android,3,1,1,baseline,15:01.5,16:42.8,3,4,4,3,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1539,S137,Android,3,1,3,work,54:47.5,57:31.7,3,3,3,4,3,3,4,5,4,ADMINISTRATIVE,"PC,FACE2FACE,PAPER",COLL,2,5,5,5,5,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1540,S137,Android,3,1,4,work,37:33.4,38:45.1,3,4,4,4,4,4,5,5,5,ADMINISTRATIVE,PC,ALONE,3,5,5,5,5,5,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1541,S137,Android,3,1,5,work,51:12.5,52:38.8,4,4,5,5,5,5,5,5,5,ADMINISTRATIVE,PC,ALONE,3,5,5,5,5,5,5,4,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1542,S137,Android,3,1,6,work,38:19.8,08:29.1,4,3,4,4,4,4,5,5,5,"ADMINISTRATIVE,BREAK",PC,COLL,3,5,5,5,5,4,5,5,M,30,Business and administration associate professionals,FALSE,Public,40,0,3
1543,S138,Android,1,5,1,baseline,15:01.3,10:40.1,3,2,4,4,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1544,S138,Android,1,5,3,work,04:13.7,10:34.5,3,3,4,2,3,3,4,4,4,ACQUISITION,PC,ALONE,0,4,2,3,3,4,6,5,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1545,S138,Android,1,5,4,work,39:29.2,41:30.2,2,3,4,2,3,4,3,3,4,ADMINISTRATIVE,PC,ALONE,0,2,2,2,2,6,6,6,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1546,S138,Android,1,5,5,work,54:14.3,00:38.7,1,3,3,1,3,3,3,3,4,"BREAK,NETWORKING",FACE2FACE,UNDER,1,2,1,2,2,6,6,6,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1547,S138,Android,1,5,6,work,26:56.3,33:25.7,2,2,4,2,3,4,4,4,4,"BREAK,NETWORKING",FACE2FACE,COLL,2,2,2,2,2,5,5,5,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1548,S138,Android,2,1,1,baseline,15:00.4,24:06.8,3,3,3,5,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1549,S138,Android,2,1,2,work,21:38.9,35:37.8,3,4,4,4,5,4,3,3,5,AUTHORING,"PC,FACE2FACE",UNDER,1,5,3,5,5,3,3,3,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1550,S138,Android,2,1,3,work,07:26.9,09:42.6,4,4,4,4,4,4,4,4,4,ACQUISITION,PC,ALONE,0,4,4,4,4,4,4,4,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1551,S138,Android,2,1,4,work,20:07.3,26:02.0,5,NA,5,5,5,5,NA,4,4,ANALYSIS,PC,ALONE,0,5,5,5,6,2,2,2,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1552,S138,Android,2,1,6,work,38:36.9,52:50.0,3,4,4,4,4,4,4,4,3,"BREAK,ANALYSIS",PC,ALONE,0,4,3,4,3,3,3,3,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1553,S138,Android,3,3,3,work,52:27.1,54:21.4,4,3,4,5,5,5,3,3,4,"ANALYSIS,ADMINISTRATIVE","FACE2FACE,PC","COLL,UNDER",2,5,4,4,4,2,4,4,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1554,S138,Android,3,3,5,work,02:42.7,05:31.8,4,5,4,4,4,4,4,4,4,AUTHORING,"FACE2FACE,PC",COLL,2,4,3,3,4,3,4,4,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1555,S138,Android,3,3,6,work,37:13.1,39:09.8,5,5,5,5,4,5,5,4,5,"BREAK,ACQUISITION",PC,ALONE,0,4,4,4,4,5,4,4,M,45,Science and engineering professionals,FALSE,Public,45,0,3
1556,S139,Android,1,5,1,baseline,15:02.0,20:50.4,1,4,2,1,2,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1557,S139,Android,1,5,3,work,03:10.5,06:31.6,2,1,2,3,5,2,3,2,3,ADMINISTRATIVE,PC,ALONE,1,3,1,1,1,7,7,6,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1558,S139,Android,1,5,4,work,37:10.6,38:31.0,6,6,6,6,2,6,6,6,6,OTHER,PC,ALONE,0,2,3,3,3,2,1,2,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1559,S139,Android,1,5,5,work,06:54.4,16:59.3,1,4,2,2,3,2,4,4,4,NETWORKING,FACE2FACE,ALONE,4,4,4,4,7,7,7,7,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1560,S139,Android,1,5,6,work,25:18.1,26:59.8,4,4,4,4,4,4,4,4,4,BREAK,OTHER,ALONE,0,4,4,4,4,4,4,4,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1561,S139,Android,1,5,7,work,08:06.5,09:08.4,1,4,2,1,2,4,2,4,4,NETWORKING,FACE2FACE,ALONE,1,2,2,3,2,7,6,6,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1562,S139,Android,2,1,1,baseline,15:00.6,15:55.1,2,4,3,2,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1563,S139,Android,2,1,3,work,01:32.0,03:01.6,3,3,4,5,5,2,3,3,4,ANALYSIS,PC,ALONE,1,5,5,5,5,3,5,5,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1564,S139,Android,2,1,4,work,24:28.9,30:59.7,4,5,4,4,4,2,4,5,3,NETWORKING,PHONE,ALONE,0,5,5,5,5,2,2,3,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1565,S139,Android,2,1,5,work,52:41.2,57:53.9,5,6,6,6,2,2,5,6,4,NETWORKING,PC,OVER,5,2,2,2,2,1,1,1,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1566,S139,Android,2,1,6,work,25:10.3,28:06.2,5,5,6,2,2,4,4,4,4,NETWORKING,FACE2FACE,"COLL,OVER",5,3,3,3,3,3,2,1,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1567,S139,Android,2,1,7,work,06:52.3,22:52.9,4,4,4,4,4,4,7,7,4,NETWORKING,FACE2FACE,"OVER,COLL",5,4,3,3,4,1,1,1,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1568,S139,Android,3,3,1,baseline,15:00.2,28:32.1,1,1,2,1,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1569,S139,Android,3,3,3,work,53:36.4,54:39.4,4,3,4,3,4,4,3,4,4,NETWORKING,FACE2FACE,OVER,1,4,4,3,4,4,4,4,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1570,S139,Android,3,3,4,work,28:38.4,45:27.9,1,2,1,1,2,1,2,2,4,NETWORKING,"FACE2FACE,PC","COLL,OVER",5,4,3,4,4,4,4,4,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1571,S139,Android,3,3,5,work,50:51.4,51:58.1,3,4,2,5,4,3,3,4,5,ACQUISITION,PC,ALONE,0,6,5,NA,NA,NA,NA,NA,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1572,S139,Android,3,3,7,work,01:02.2,02:46.3,5,4,4,2,2,4,6,6,4,ACQUISITION,PC,ALONE,0,6,5,6,6,2,5,3,M,31,Science and engineering professionals,FALSE,Public,40,0,3
1573,S140,Android,1,3,1,baseline,15:00.2,05:20.9,2,2,2,6,3,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1,3
1574,S140,Android,1,3,2,work,27:06.0,33:29.7,2,2,2,2,3,3,4,3,5,ANALYSIS,PC,OVER,0,3,3,4,3,6,4,6,NA,NA,NA,FALSE,NA,NA,1,3
1575,S140,Android,1,3,4,work,32:22.1,35:13.2,2,3,3,2,3,3,4,4,4,BREAK,PC,ALONE,0,4,3,3,3,3,5,6,NA,NA,NA,FALSE,NA,NA,1,3
1576,S140,Android,1,3,5,work,07:59.6,22:45.4,3,4,3,3,3,3,4,3,4,ACQUISITION,PC,ALONE,0,3,4,4,3,5,6,5,NA,NA,NA,FALSE,NA,NA,1,3
1577,S140,Android,1,3,7,work,00:08.6,04:06.4,3,4,4,3,5,4,6,4,5,ACQUISITION,PC,ALONE,0,5,3,5,4,5,6,5,NA,NA,NA,FALSE,NA,NA,1,3
1578,S140,Android,2,5,1,baseline,15:00.1,57:27.7,2,3,2,2,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1,3
1579,S140,Android,2,5,2,work,31:56.6,51:45.1,3,3,3,3,4,3,3,3,3,ANALYSIS,PC,ALONE,0,5,4,3,5,5,6,4,NA,NA,NA,FALSE,NA,NA,1,3
1580,S140,Android,2,5,4,work,38:31.3,56:33.5,3,2,2,2,2,3,3,3,3,"BREAK,ANALYSIS","PC,OTHER",COLL,4,5,4,4,5,6,5,5,NA,NA,NA,FALSE,NA,NA,1,3
1581,S140,Android,2,5,6,work,21:01.4,23:45.6,3,3,4,3,4,3,5,3,5,ANALYSIS,PC,ALONE,0,5,4,3,5,4,5,5,NA,NA,NA,FALSE,NA,NA,1,3
1582,S140,Android,2,5,7,work,02:09.9,05:48.7,3,3,2,3,2,3,6,4,5,NETWORKING,PC,COLL,0,3,2,2,1,7,7,7,NA,NA,NA,FALSE,NA,NA,1,3
1583,S140,Android,3,1,1,baseline,15:00.2,36:44.3,3,4,4,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1,3
1584,S140,Android,3,1,2,work,28:18.2,34:44.8,3,3,4,3,3,4,3,3,3,ANALYSIS,PC,ALONE,1,4,3,3,2,3,7,7,NA,NA,NA,FALSE,NA,NA,1,3
1585,S140,Android,3,1,4,work,30:07.6,32:30.4,3,3,3,2,3,3,3,2,3,"BREAK,ACQUISITION",PC,ALONE,0,5,3,2,2,5,7,7,NA,NA,NA,FALSE,NA,NA,1,3
1586,S140,Android,3,1,5,work,05:36.1,09:21.5,3,2,3,2,3,2,3,3,3,NETWORKING,"PC,FACE2FACE","COLL,OVER",2,2,2,2,1,6,6,7,NA,NA,NA,FALSE,NA,NA,1,3
1587,S140,Android,3,1,6,work,35:34.1,45:35.9,3,3,3,3,3,3,3,3,3,"ANALYSIS,ACQUISITION",PC,ALONE,0,3,3,3,4,6,7,7,NA,NA,NA,FALSE,NA,NA,1,3
1588,S140,Android,3,1,7,work,56:50.2,58:59.2,3,3,3,3,3,4,4,4,5,"ANALYSIS,AUTHORING",PC,ALONE,0,4,3,4,4,6,6,6,NA,NA,NA,FALSE,NA,NA,1,3
1589,S141,iOS,1,1,2,work,25:34.3,27:15.2,2,5,3,5,3,3,5,3,4,"ACQUISITION,ANALYSIS",PC,ALONE,2,3,4,4,4,3,6,6,NA,NA,NA,FALSE,NA,NA,1,2
1590,S141,iOS,1,1,4,work,31:45.8,33:24.4,3,3,2,2,3,2,4,3,2,"ACQUISITION,ANALYSIS","FACE2FACE,PC","COLL,OVER",8,4,4,4,4,5,6,3,NA,NA,NA,FALSE,NA,NA,1,2
1591,S141,iOS,1,1,5,work,07:26.4,08:14.0,3,2,2,2,2,2,2,2,2,"ACQUISITION,ANALYSIS",PC,ALONE,0,4,4,4,4,4,4,4,NA,NA,NA,FALSE,NA,NA,1,2
1592,S141,iOS,1,1,6,work,36:55.8,37:54.4,3,2,1,3,3,2,2,3,2,"ACQUISITION,ANALYSIS",PC,ALONE,0,7,6,7,7,2,3,6,NA,NA,NA,FALSE,NA,NA,1,2
1593,S141,iOS,2,3,2,work,31:26.3,32:12.3,2,2,1,2,2,2,2,2,1,"ACQUISITION,ANALYSIS",PC,ALONE,0,6,7,5,7,2,5,6,NA,NA,NA,FALSE,NA,NA,1,2
1594,S142,iOS,1,3,2,work,37:13.9,39:10.8,3,2,3,6,4,5,1,2,4,"AUTHORING,ACQUISITION,ADMINISTRATIVE",PC,COLL,2,7,7,6,6,2,5,7,M,30,Business and administration professionals,FALSE,Private,44,0,3
1595,S142,iOS,1,3,3,work,24:41.4,26:03.2,2,3,2,6,3,3,3,2,5,"ACQUISITION,ANALYSIS,AUTHORING,ADMINISTRATIVE","FACE2FACE,PC,SMARTPHONE,PHONE","COLL,OVER,EXTERNAL",2,6,7,7,6,5,3,2,M,30,Business and administration professionals,FALSE,Private,44,0,3
